"btfid","gtfid","stfid","hra"
530330099004005,530330099004,53033009900,"West Seattle"
530330095006028,530330095006,53033009500,"Central Seattle"
530330096001002,530330096001,53033009600,"West Seattle"
530330095006027,530330095006,53033009500,"Central Seattle"
530330095006026,530330095006,53033009500,"Central Seattle"
530330095006019,530330095006,53033009500,"Central Seattle"
530330093002038,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330095006020,530330095006,53033009500,"Central Seattle"
530330328002041,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330096003005,530330096003,53033009600,"West Seattle"
530330095001031,530330095001,53033009500,"Central Seattle"
530330096004015,530330096004,53033009600,"West Seattle"
530330096004014,530330096004,53033009600,"West Seattle"
530330243005999,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330095001030,530330095001,53033009500,"Central Seattle"
530330096004013,530330096004,53033009600,"West Seattle"
530330235003011,530330235003,53033023500,"Bellevue-West"
530330096004012,530330096004,53033009600,"West Seattle"
530330239004002,530330239004,53033023900,"Bellevue-West"
530330322033009,530330322033,53033032203,"Sammamish"
530330096004011,530330096004,53033009600,"West Seattle"
530330096004010,530330096004,53033009600,"West Seattle"
530330322072002,530330322072,53033032207,"Sammamish"
530330096001003,530330096001,53033009600,"West Seattle"
530330234012010,530330234012,53033023401,"Bellevue-Central"
530330243002003,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330322072001,530330322072,53033032207,"Sammamish"
530330234013002,530330234013,53033023401,"Bellevue-Central"
530330235002008,530330235002,53033023500,"Bellevue-West"
530330322072000,530330322072,53033032207,"Sammamish"
530330322033013,530330322033,53033032203,"Sammamish"
530330234013001,530330234013,53033023401,"Bellevue-Central"
530330243001017,530330243001,53033024300,"Mercer Isle/Pt Cities"
530330093002040,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330322033011,530330322033,53033032203,"Sammamish"
530330322093030,530330322093,53033032209,"Sammamish"
530330095001029,530330095001,53033009500,"Central Seattle"
530330234012012,530330234012,53033023401,"Bellevue-Central"
530330093002041,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330093002042,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330235002005,530330235002,53033023500,"Bellevue-West"
530330093002030,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330096001004,530330096001,53033009600,"West Seattle"
530330094001003,530330094001,53033009400,"Central Seattle"
530330322033012,530330322033,53033032203,"Sammamish"
530330094001004,530330094001,53033009400,"Central Seattle"
530330243002001,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330093002028,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330093002029,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330096005012,530330096005,53033009600,"West Seattle"
530330095001023,530330095001,53033009500,"Central Seattle"
530330094005010,530330094005,53033009400,"Central Seattle"
530330243005001,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330094005009,530330094005,53033009400,"Central Seattle"
530330093001023,530330093001,53033009300,"Beacon/Gtown/S.Park"
530330094002034,530330094002,53033009400,"Central Seattle"
530330243005005,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330243005006,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330243005007,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330094002033,530330094002,53033009400,"Central Seattle"
530330093001022,530330093001,53033009300,"Beacon/Gtown/S.Park"
530330243001023,530330243001,53033024300,"Mercer Isle/Pt Cities"
530330243001022,530330243001,53033024300,"Mercer Isle/Pt Cities"
530330094002032,530330094002,53033009400,"Central Seattle"
530330243001021,530330243001,53033024300,"Mercer Isle/Pt Cities"
530330094002031,530330094002,53033009400,"Central Seattle"
530330094002030,530330094002,53033009400,"Central Seattle"
530330243004001,530330243004,53033024300,"Mercer Isle/Pt Cities"
530330094002029,530330094002,53033009400,"Central Seattle"
530330243004000,530330243004,53033024300,"Mercer Isle/Pt Cities"
530330094002028,530330094002,53033009400,"Central Seattle"
530330243006001,530330243006,53033024300,"Mercer Isle/Pt Cities"
530330095006031,530330095006,53033009500,"Central Seattle"
530330243002005,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330095006032,530330095006,53033009500,"Central Seattle"
530330243005004,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330095006033,530330095006,53033009500,"Central Seattle"
530330095006034,530330095006,53033009500,"Central Seattle"
530330095006035,530330095006,53033009500,"Central Seattle"
530330095006025,530330095006,53033009500,"Central Seattle"
530330243005003,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330095006021,530330095006,53033009500,"Central Seattle"
530330099004006,530330099004,53033009900,"West Seattle"
530330243002004,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330243002000,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330243005002,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330322072999,530330322072,53033032207,"Sammamish"
530330234013000,530330234013,53033023401,"Bellevue-Central"
530330322092002,530330322092,53033032209,"Sammamish"
530330096001000,530330096001,53033009600,"West Seattle"
530330244001999,530330244001,53033024400,"Mercer Isle/Pt Cities"
530330096004016,530330096004,53033009600,"West Seattle"
530330096004017,530330096004,53033009600,"West Seattle"
530330096004018,530330096004,53033009600,"West Seattle"
530330096004019,530330096004,53033009600,"West Seattle"
530330096004020,530330096004,53033009600,"West Seattle"
530330094005014,530330094005,53033009400,"Central Seattle"
530330099004001,530330099004,53033009900,"West Seattle"
530330095006022,530330095006,53033009500,"Central Seattle"
530330095001032,530330095001,53033009500,"Central Seattle"
530330093002039,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330243002002,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330094005012,530330094005,53033009400,"Central Seattle"
530330094002035,530330094002,53033009400,"Central Seattle"
530330096002000,530330096002,53033009600,"West Seattle"
530330094002036,530330094002,53033009400,"Central Seattle"
530330094002037,530330094002,53033009400,"Central Seattle"
530330094002038,530330094002,53033009400,"Central Seattle"
530330094002040,530330094002,53033009400,"Central Seattle"
530330235002003,530330235002,53033023500,"Bellevue-West"
530330095001028,530330095001,53033009500,"Central Seattle"
530330236044009,530330236044,53033023604,"Bellevue-Central"
530330095001027,530330095001,53033009500,"Central Seattle"
530330095001026,530330095001,53033009500,"Central Seattle"
530330095001025,530330095001,53033009500,"Central Seattle"
530330095001024,530330095001,53033009500,"Central Seattle"
530330094002039,530330094002,53033009400,"Central Seattle"
530330328002044,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330235003013,530330235003,53033023500,"Bellevue-West"
530330236044008,530330236044,53033023604,"Bellevue-Central"
530330236044006,530330236044,53033023604,"Bellevue-Central"
530330236044007,530330236044,53033023604,"Bellevue-Central"
530330243004002,530330243004,53033024300,"Mercer Isle/Pt Cities"
530330325002027,530330325002,53033032500,"Bear Creek/Carnation/Duvall"
530330239005997,530330239005,53033023900,"Bellevue-West"
530330322093032,530330322093,53033032209,"Sammamish"
530330231005006,530330231005,53033023100,"Bellevue-NE"
530330235002009,530330235002,53033023500,"Bellevue-West"
530330235002004,530330235002,53033023500,"Bellevue-West"
530330235002010,530330235002,53033023500,"Bellevue-West"
530330243002008,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330322072007,530330322072,53033032207,"Sammamish"
530330094005013,530330094005,53033009400,"Central Seattle"
530330234012013,530330234012,53033023401,"Bellevue-Central"
530330234013004,530330234013,53033023401,"Bellevue-Central"
530330243002007,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330094002044,530330094002,53033009400,"Central Seattle"
530330234022005,530330234022,53033023402,"Bellevue-NE"
530330234023002,530330234023,53033023402,"Bellevue-NE"
530330094002043,530330094002,53033009400,"Central Seattle"
530330094002041,530330094002,53033009400,"Central Seattle"
530330094002042,530330094002,53033009400,"Central Seattle"
530330096003006,530330096003,53033009600,"West Seattle"
530330095006040,530330095006,53033009500,"Central Seattle"
530330095006039,530330095006,53033009500,"Central Seattle"
530330095006038,530330095006,53033009500,"Central Seattle"
530330234023001,530330234023,53033023402,"Bellevue-NE"
530330322093029,530330322093,53033032209,"Sammamish"
530330234023000,530330234023,53033023402,"Bellevue-NE"
530330095006037,530330095006,53033009500,"Central Seattle"
530330095006036,530330095006,53033009500,"Central Seattle"
530330243002006,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330239005003,530330239005,53033023900,"Bellevue-West"
530330095006024,530330095006,53033009500,"Central Seattle"
530330239005002,530330239005,53033023900,"Bellevue-West"
530330095006023,530330095006,53033009500,"Central Seattle"
530330239005001,530330239005,53033023900,"Bellevue-West"
530330095002006,530330095002,53033009500,"Central Seattle"
530330234022007,530330234022,53033023402,"Bellevue-NE"
530330095002005,530330095002,53033009500,"Central Seattle"
530330239005000,530330239005,53033023900,"Bellevue-West"
530330096003004,530330096003,53033009600,"West Seattle"
530330096003003,530330096003,53033009600,"West Seattle"
530330096003002,530330096003,53033009600,"West Seattle"
530330234025000,530330234025,53033023402,"Bellevue-NE"
530330096003001,530330096003,53033009600,"West Seattle"
530330093001013,530330093001,53033009300,"Beacon/Gtown/S.Park"
530330096003000,530330096003,53033009600,"West Seattle"
530330326012024,530330326012,53033032601,"Bear Creek/Carnation/Duvall"
530330093002045,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330093002044,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330099004007,530330099004,53033009900,"West Seattle"
530330094004008,530330094004,53033009400,"Central Seattle"
530330239004001,530330239004,53033023900,"Bellevue-West"
530330096002004,530330096002,53033009600,"West Seattle"
530330093003014,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330093003013,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330093002043,530330093002,53033009300,"Beacon/Gtown/S.Park"
530330243002010,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330093003016,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330093003012,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330096002003,530330096002,53033009600,"West Seattle"
530330243005011,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330243005010,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330094004001,530330094004,53033009400,"Central Seattle"
530330243005008,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330243005009,530330243005,53033024300,"Mercer Isle/Pt Cities"
530330093003015,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330093003011,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330096002002,530330096002,53033009600,"West Seattle"
530330094004000,530330094004,53033009400,"Central Seattle"
530330096002001,530330096002,53033009600,"West Seattle"
530330093003010,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330094003006,530330094003,53033009400,"Central Seattle"
530330094003005,530330094003,53033009400,"Central Seattle"
530330096003007,530330096003,53033009600,"West Seattle"
530330094003004,530330094003,53033009400,"Central Seattle"
530330097013000,530330097013,53033009701,"West Seattle"
530330094003003,530330094003,53033009400,"Central Seattle"
530330243004003,530330243004,53033024300,"Mercer Isle/Pt Cities"
530330094003002,530330094003,53033009400,"Central Seattle"
530330094003001,530330094003,53033009400,"Central Seattle"
530330094003000,530330094003,53033009400,"Central Seattle"
530330244001007,530330244001,53033024400,"Mercer Isle/Pt Cities"
530330093003009,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330095006041,530330095006,53033009500,"Central Seattle"
530330093003000,530330093003,53033009300,"Beacon/Gtown/S.Park"
530330095006042,530330095006,53033009500,"Central Seattle"
530330095006043,530330095006,53033009500,"Central Seattle"
530330095006044,530330095006,53033009500,"Central Seattle"
530330095006045,530330095006,53033009500,"Central Seattle"
530330234022006,530330234022,53033023402,"Bellevue-NE"
530330234023003,530330234023,53033023402,"Bellevue-NE"
530330095002007,530330095002,53033009500,"Central Seattle"
530330095002004,530330095002,53033009500,"Central Seattle"
530330234013003,530330234013,53033023401,"Bellevue-Central"
530330095002003,530330095002,53033009500,"Central Seattle"
530330234013005,530330234013,53033023401,"Bellevue-Central"
530330239005004,530330239005,53033023900,"Bellevue-West"
530330322073004,530330322073,53033032207,"Sammamish"
530330328002043,530330328002,53033032800,"Snoqualmie/North Bend/Skykomish"
530330096002005,530330096002,53033009600,"West Seattle"
530330322072006,530330322072,53033032207,"Sammamish"
530330322093036,530330322093,53033032209,"Sammamish"
530330243002009,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330095002002,530330095002,53033009500,"Central Seattle"
530330234022004,530330234022,53033023402,"Bellevue-NE"
530330243006000,530330243006,53033024300,"Mercer Isle/Pt Cities"
530330244002003,530330244002,53033024400,"Mercer Isle/Pt Cities"
530330243002012,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330234012021,530330234012,53033023401,"Bellevue-Central"
530330099004996,530330099004,53033009900,"West Seattle"
530330322073003,530330322073,53033032207,"Sammamish"
530330243002011,530330243002,53033024300,"Mercer Isle/Pt Cities"
530330095001033,530330095001,53033009500,"Central Seattle"
530330239005998,530330239005,53033023900,"Bellevue-West"
